id,manufacturer,company_location,bean_origin,cocoa_percent,num_ingredients,ingredients,rating
991,Danta,Guatemala,Guatemala,70.0,2.0,"B,S",3.25
987,Danta,Guatemala,Guatemala,70.0,2.0,"B,S",3.75
987,Danta,Guatemala,Madagascar,70.0,2.0,"B,S",3.75
987,Danta,Guatemala,Guatemala,70.0,2.0,"B,S",4.0
1223,Danta,Guatemala,Guatemala,82.0,4.0,"B,S,C,V",3.25
1920,DAR,U.S.A.,Venezuela,72.0,2.0,"B,S",2.75
1920,DAR,U.S.A.,Vietnam,72.0,2.0,"B,S",3.0
1920,DAR,U.S.A.,Blend,70.0,2.0,"B,S",3.25
2342,Darcis,Belgium,Peru,72.0,4.0,"B,S,C,L",3.0
2342,Darcis,Belgium,Vietnam,70.0,4.0,"B,S,C,L",3.25
1550,Dark Forest,U.S.A.,Madagascar,70.0,3.0,"B,S,C",3.0
1554,Dark Forest,U.S.A.,Tanzania,70.0,3.0,"B,S,C",3.0
1550,Dark Forest,U.S.A.,Venezuela,70.0,3.0,"B,S,C",3.25
1554,Dark Forest,U.S.A.,Ecuador,70.0,3.0,"B,S,C",3.25
1708,Dark Forest,U.S.A.,Bolivia,75.0,3.0,"B,S,C",3.25
907,Davis,U.S.A.,Blend,58.0,4.0,"B,S,C,L",3.25
1093,Davis,U.S.A.,Ghana,70.0,4.0,"B,S,C,L",2.5
1093,Davis,U.S.A.,Dominican Republic,70.0,4.0,"B,S,C,L",2.75
1093,Davis,U.S.A.,Venezuela,70.0,4.0,"B,S,C,L",2.75
1462,De Mendes,Brazil,Brazil,72.0,3.0,"B,S,C",3.5
1462,De Mendes,Brazil,Brazil,65.0,3.0,"B,S,C",3.5
1832,De Villiers,South Africa,Uganda,70.0,3.0,"B,S,C",2.5
1832,De Villiers,South Africa,Madagascar,70.0,3.0,"B,S,C",3.0
170,Dean and Deluca (Belcolade),U.S.A.,Madagascar,66.0,4.0,"B,S,C,V",2.5
175,Dean and Deluca (Belcolade),U.S.A.,Costa Rica,64.0,4.0,"B,S,C,V",3.0
175,Dean and Deluca (Belcolade),U.S.A.,Ecuador,71.0,4.0,"B,S,C,V",3.0
175,Dean and Deluca (Belcolade),U.S.A.,Ghana,60.0,4.0,"B,S,C,V",3.0
180,Dean and Deluca (Belcolade),U.S.A.,Papua New Guinea,64.0,4.0,"B,S,C,V",3.0
180,Dean and Deluca (Belcolade),U.S.A.,Peru,64.0,4.0,"B,S,C,V",3.0
263,Debauve & Gallais (Michel Cluizel),France,Venezuela,66.0,4.0,"B,S,C,V",3.75
423,Debauve & Gallais (Michel Cluizel),France,Papua New Guinea,64.0,4.0,"B,S,C,V",3.0
2222,Definite,Dominican Republic,Dominican Republic,70.0,2.0,"B,S",2.5
2222,Definite,Dominican Republic,Dominican Republic,70.0,2.0,"B,S",2.5
2222,Definite,Dominican Republic,Dominican Republic,80.0,2.0,"B,S",3.0
1916,Desbarres,Canada,Tanzania,72.0,2.0,"B,S",2.5
2422,Desbarres,Canada,Guatemala,72.0,2.0,"B,S",3.0
166,DeVries,U.S.A.,Costa Rica,77.0,2.0,"B,S",3.5
166,DeVries,U.S.A.,Dominican Republic,77.0,2.0,"B,S",3.5
241,DeVries,U.S.A.,Bolivia,80.0,2.0,"B,S",2.75
661,Dick Taylor,U.S.A.,Madagascar,80.0,2.0,"B,S",2.75
682,Dick Taylor,U.S.A.,Venezuela,75.0,2.0,"B,S",2.75
769,Dick Taylor,U.S.A.,Dominican Republic,74.0,2.0,"B,S",3.0
769,Dick Taylor,U.S.A.,Ecuador,70.0,2.0,"B,S",3.25
895,Dick Taylor,U.S.A.,Bolivia,75.0,2.0,"B,S",2.75
1034,Dick Taylor,U.S.A.,Ecuador,70.0,2.0,"B,S",3.25
1193,Dick Taylor,U.S.A.,Ecuador,76.0,2.0,"B,S",3.5
1235,Dick Taylor,U.S.A.,Dominican Republic,74.0,2.0,"B,S",3.5
1634,Dick Taylor,U.S.A.,Bolivia,70.0,2.0,"B,S",3.75
1864,Dick Taylor,U.S.A.,Vietnam,78.0,2.0,"B,S",3.5
1952,Dick Taylor,U.S.A.,Guatemala,70.0,2.0,"B,S",3.75
1972,Dick Taylor,U.S.A.,Brazil,75.0,2.0,"B,S",3.75
2016,Dick Taylor,U.S.A.,Solomon Islands,72.0,2.0,"B,S",4.0
2258,Dick Taylor,U.S.A.,Fiji,80.0,2.0,"B,S",3.75
2434,Dick Taylor,U.S.A.,Madagascar,72.0,2.0,"B,S",3.75
2270,Dick Taylor,U.S.A.,Belize,72.0,2.0,"B,S",4.0
2466,Dick Taylor,U.S.A.,Blend,73.0,2.0,"B,S",3.5
2554,Dick Taylor,U.S.A.,Jamaica,75.0,2.0,"B,S",3.75
2656,Dick Taylor,U.S.A.,Mexico,72.0,2.0,"B,S",4.0
2406,Diogo Vaz,Sao Tome & Principe,Sao Tome,75.0,4.0,"B,S,C,L",2.5
2402,Diogo Vaz,Sao Tome & Principe,Sao Tome,70.0,4.0,"B,S,C,L",2.75
2402,Diogo Vaz,Sao Tome & Principe,Sao Tome,65.0,4.0,"B,S,C,L",3.0
2406,Diogo Vaz,Sao Tome & Principe,Sao Tome,75.0,4.0,"B,S,C,L",3.0
1371,Doble & Bignall,U.K.,Panama,72.0,3.0,"B,S,C",3.25
1371,Doble & Bignall,U.K.,Venezuela,72.0,3.0,"B,S,C",3.25
1407,Doble & Bignall,U.K.,Nicaragua,72.0,3.0,"B,S,C",3.5
1688,Doble & Bignall,U.K.,Venezuela,85.0,3.0,"B,S,C",3.0
311,Dole (Guittard),U.S.A.,U.S.A.,70.0,,,3.75
63,Dolfin (Belcolade),Belgium,Blend,70.0,3.0,"B,S,L",1.5
304,Dolfin (Belcolade),Belgium,Blend,88.0,3.0,"B,S,L",3.0
87,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.0
87,Domori,Italy,Peru,70.0,2.0,"B,S",3.25
87,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.5
129,Domori,Italy,Venezuela,75.0,2.0,"B,S",3.25
135,Domori,Italy,Venezuela,60.0,2.0,"B,S",3.25
135,Domori,Italy,Madagascar,70.0,2.0,"B,S",3.5
192,Domori,Italy,Madagascar,70.0,2.0,"B,S",3.5
192,Domori,Italy,Indonesia,70.0,2.0,"B,S",3.75
111,Domori,Italy,Venezuela,70.0,2.0,"B,S",4.0
192,Domori,Italy,Ecuador,70.0,2.0,"B,S",4.0
192,Domori,Italy,Venezuela,70.0,2.0,"B,S",4.0
227,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.0
272,Domori,Italy,Colombia,70.0,2.0,"B,S",3.0
272,Domori,Italy,Blend,78.0,2.0,"B,S",3.5
272,Domori,Italy,Blend,70.0,2.0,"B,S",3.75
470,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.0
693,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.5
863,Domori,Italy,Tanzania,70.0,2.0,"B,S",3.5
863,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.75
1109,Domori,Italy,Venezuela,100.0,,,3.0
1672,Domori,Italy,Ecuador,70.0,2.0,"B,S",3.75
1672,Domori,Italy,Venezuela,70.0,2.0,"B,S",3.75
2040,Domori,Italy,Tanzania,70.0,2.0,"B,S",4.0
1672,Dormouse,U.K.,Venezuela,70.0,3.0,"B,S,C",2.5
1676,Dormouse,U.K.,Colombia,80.0,3.0,"B,S,C",2.75
1676,Dormouse,U.K.,Madagascar,77.0,3.0,"B,S,C",2.75
1880,Dormouse,U.K.,Grenada,75.0,3.0,"B,S*,C",2.75
2052,Dormouse,U.K.,Philippines,71.5,3.0,"B,S*,C",2.75
2052,Dormouse,U.K.,Guatemala,72.0,3.0,"B,S*,C",3.5
2096,Dormouse,U.K.,Peru,80.0,2.0,"B,S*",3.5
2696,Dormouse,U.K.,Belize,78.0,3.0,"B,S,C",3.25
2390,Double Spiral,U.S.A.,Dominican Republic,75.0,2.0,"B,S",2.5
2390,Double Spiral,U.S.A.,Tanzania,70.0,2.0,"B,S",2.75
2390,Double Spiral,U.S.A.,Dominican Republic,75.0,2.0,"B,S",3.0
523,Duffy's,U.K.,Ecuador,70.0,3.0,"B,S,C",2.5
516,Duffy's,U.K.,Panama,70.0,3.0,"B,S,C",3.5
516,Duffy's,U.K.,Ecuador,72.0,3.0,"B,S,C",3.75
523,Duffy's,U.K.,Peru,70.0,3.0,"B,S,C",3.75
697,Duffy's,U.K.,Panama,72.0,3.0,"B,S,C",3.0
697,Duffy's,U.K.,Nicaragua,71.0,3.0,"B,S,C",3.25
661,Duffy's,U.K.,Dominican Republic,65.0,3.0,"B,S,C",3.5
765,Duffy's,U.K.,Venezuela,71.0,3.0,"B,S,C",3.5
623,Duffy's,U.K.,Honduras,72.0,3.0,"B,S,C",3.75
923,Duffy's,U.K.,Venezuela,72.0,3.0,"B,S,C",3.75
1331,Duffy's,U.K.,Nicaragua,70.0,4.0,"B,S,C,L",3.5
1331,Duffy's,U.K.,Nicaragua,76.0,4.0,"B,S,C,L",3.75
1662,Duffy's,U.K.,Guatemala,70.0,4.0,"B,S,C,L",4.0
1964,Duffy's,U.K.,Nigeria,70.0,4.0,"B,S,C,L",2.75
2100,Duffy's,U.K.,Guatemala,80.0,4.0,"B,S,C,L",3.25
2366,Duffy's,U.K.,Philippines,70.0,4.0,"B,S,C,L",3.5
2648,Duffy's,U.K.,Nicaragua,70.0,4.0,"B,S,C,L",3.5
1506,Dulcinea,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.25
841,Durand,France,Madagascar,82.0,,,2.75
1630,Durci,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.25
1630,Durci,U.S.A.,Venezuela,70.0,3.0,"B,S,C",3.25
1626,Durci,U.S.A.,Peru,70.0,3.0,"B,S,C",3.5
1626,Durci,U.S.A.,Venezuela,70.0,3.0,"B,S,C",3.5
1630,Durci,U.S.A.,Ecuador,70.0,3.0,"B,S,C",4.0
2040,Durci,U.S.A.,Peru,70.0,3.0,"B,S,C",4.0
1343,East Van Roasters,Canada,Peru,70.0,3.0,"B,S,C",3.25
1343,East Van Roasters,Canada,Madagascar,70.0,3.0,"B,S,C",3.5
1343,East Van Roasters,Canada,Dominican Republic,70.0,3.0,"B,S,C",3.75
1812,Eau de Rose,Canada,Colombia,70.0,3.0,"B,S,C",3.25
1812,Eau de Rose,Canada,Colombia,70.0,3.0,"B,S,C",3.25
919,Eclat (Felchlin),U.S.A.,Peru,72.0,3.0,"B,S,C",2.75
2358,Eclat (Fruition),U.S.A.,Peru,80.0,2.0,"B,S",3.5
1876,Edelmond,Germany,Venezuela,68.0,2.0,"B,S",3.0
2534,El Buen,U.S.A.,Madagascar,70.0,2.0,"B,S",3.0
2534,El Buen,U.S.A.,Colombia,70.0,2.0,"B,S",3.0
252,El Ceibo,Bolivia,Bolivia,71.0,4.0,"B,S,C,L",2.75
709,El Ceibo,Bolivia,Bolivia,75.0,4.0,"B,S,C,L",3.75
32,El Rey,Venezuela,Venezuela,70.0,5.0,"B,S,C,V,L",2.75
206,El Rey,Venezuela,Venezuela,74.0,5.0,"B,S,C,V,L",2.5
206,El Rey,Venezuela,Venezuela,58.0,5.0,"B,S,C,V,L",2.5
206,El Rey,Venezuela,Venezuela,61.0,5.0,"B,S,C,V,L",3.0
439,El Rey,Venezuela,Venezuela,60.5,5.0,"B,S,C,V,L",2.75
439,El Rey,Venezuela,Venezuela,70.0,5.0,"B,S,C,V,L",3.0
1662,El Rey,Venezuela,Venezuela,70.0,5.0,"B,S,C,V,L",3.75
2382,Eldora,U.S.A.,Guatemala,70.0,3.0,"B,S,C",3.5
1137,Emerald Estate,St. Lucia,St. Lucia,60.0,2.0,"B,S",2.75
1137,Emerald Estate,St. Lucia,St. Lucia,70.0,2.0,"B,S",3.25
1450,Emily's,Japan,Venezuela,79.0,3.0,"B,S,C",3.0
1454,Emily's,Japan,Peru,78.0,3.0,"B,S,C",3.5
2114,Encuentro,France,Dominican Republic,70.0,2.0,"B,S",3.25
2108,Encuentro,France,Haiti,70.0,2.0,"B,S",3.5
2108,Encuentro,France,Guatemala,70.0,2.0,"B,S",3.5
2118,Encuentro,France,Madagascar,70.0,2.0,"B,S",3.5
1916,ENNA,U.S.A.,Honduras,75.0,2.0,"B,S",3.25
2198,ENNA,U.S.A.,Vietnam,72.0,2.0,"B,S",3.0
2350,ENNA,U.S.A.,Sierra Leone,70.0,3.0,"B,S,C",2.5
2350,ENNA,U.S.A.,Tanzania,80.0,3.0,"B,S,C",3.0
2350,ENNA,U.S.A.,Trinidad,72.0,3.0,"B,S,C",3.5
565,Enric Rovira (Claudio Corallo),Spain,Blend,80.0,,,3.25
1209,Erithaj (A. Morin),France,Vietnam,80.0,3.0,"B,S,C",3.0
1205,Erithaj (A. Morin),France,Vietnam,70.0,3.0,"B,S,C",3.25
1209,Erithaj (A. Morin),France,Vietnam,74.0,3.0,"B,S,C",3.25
252,Escazu,U.S.A.,Venezuela,72.0,4.0,"B,S,C,V",3.0
414,Escazu,U.S.A.,Costa Rica,65.0,4.0,"B,S,C,V",2.0
431,Escazu,U.S.A.,Blend,74.0,4.0,"B,S,C,V",2.75
423,Escazu,U.S.A.,Venezuela,81.0,4.0,"B,S,C,V",3.5
903,Escazu,U.S.A.,Venezuela,70.0,4.0,"B,S,C,V",2.75
2570,Escazu,U.S.A.,Blend,65.0,3.0,"B,S,C",3.0
2570,Escazu,U.S.A.,Colombia,70.0,2.0,"B,S",3.5
666,Ethel's Artisan (Mars),U.S.A.,Blend,55.0,4.0,"B,S,C,V",2.5
666,Ethel's Artisan (Mars),U.S.A.,Trinidad,55.0,4.0,"B,S,C,V",2.5
666,Ethel's Artisan (Mars),U.S.A.,Venezuela,70.0,4.0,"B,S,C,V",2.5
672,Ethel's Artisan (Mars),U.S.A.,Blend,62.0,4.0,"B,S,C,V",2.5
666,Ethel's Artisan (Mars),U.S.A.,Blend,62.0,4.0,"B,S,C,V",2.75
1275,Ethereal,U.S.A.,Belize,80.0,3.0,"B,S,C",3.0
1275,Ethereal,U.S.A.,Ecuador,80.0,3.0,"B,S,C",3.5
1275,Ethereal,U.S.A.,Dominican Republic,80.0,3.0,"B,S,C",3.75
2142,Ethereal,U.S.A.,Guatemala,80.0,3.0,"B,S,C",3.5
2664,Ethereal,U.S.A.,Uganda,70.0,3.0,"B,S,C",3.0
2450,Exquisito,U.S.A.,Peru,73.0,3.0,"B,S,C",3.0
565,Fearless (AMMA),U.S.A.,Brazil,75.0,2.0,"B,S",2.75
1736,Feitoria Cacao,Portugal,Venezuela,76.0,2.0,"B,S",2.5
1736,Feitoria Cacao,Portugal,Belize,76.0,2.0,"B,S",2.75
1732,Feitoria Cacao,Portugal,Jamaica,76.0,2.0,"B,S",3.0
105,Felchlin,Switzerland,Blend,62.0,5.0,"B,S,C,V,L",2.0
48,Felchlin,Switzerland,Madagascar,64.0,5.0,"B,S,C,V,L",3.0
48,Felchlin,Switzerland,Venezuela,65.0,5.0,"B,S,C,V,L",3.0
105,Felchlin,Switzerland,Dominican Republic,74.0,5.0,"B,S,C,V,L",3.0
48,Felchlin,Switzerland,Ecuador,72.0,5.0,"B,S,C,V,L",3.5
56,Felchlin,Switzerland,Bolivia,68.0,5.0,"B,S,C,V,L",4.0
494,Felchlin,Switzerland,Grenada,58.0,5.0,"B,S,C,V,L",3.5
1283,Finca,U.S.A.,Puerto Rico,65.0,3.0,"B,S,C",2.25
1287,Finca,U.S.A.,Dominican Republic,85.0,3.0,"B,S,C",2.5
1283,Finca,U.S.A.,Dominican Republic,80.0,3.0,"B,S,C",3.0
1283,Finca,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.25
2474,Finnia,Canada,Honduras,70.0,3.0,"B,S,C",2.75
2482,Finnia,Canada,Colombia,70.0,3.0,"B,S,C",2.75
2478,Finnia,Canada,Mexico,70.0,3.0,"B,S,C",3.0
2486,Finnia,Canada,Blend,70.0,3.0,"B,S,C",3.25
2398,Firetree,U.K.,Philippines,73.0,4.0,"B,S,C,L",3.25
2394,Firetree,U.K.,Papua New Guinea,72.0,4.0,"B,S,C,L",3.5
2398,Firetree,U.K.,Solomon Islands,69.0,4.0,"B,S,C,L",3.5
2398,Firetree,U.K.,Vanuatu,72.0,4.0,"B,S,C,L",3.75
2154,Five (5)Mile,U.S.A.,Belize,75.0,2.0,"B,S",2.75
2154,Five (5)Mile,U.S.A.,Guatemala,75.0,2.0,"B,S",2.75
2154,Five (5)Mile,U.S.A.,Colombia,75.0,2.0,"B,S",3.0
2150,Five (5)Mile,U.S.A.,Dominican Republic,75.0,2.0,"B,S",3.5
2202,FJAK,Norway,Madagascar,70.0,3.0,"B,S,C",3.0
2206,FJAK,Norway,India,68.0,3.0,"B,S,C",3.5
2206,FJAK,Norway,Tanzania,70.0,3.0,"B,S,C",3.5
1267,Forever Cacao,U.K.,Peru,72.0,3.0,"B,S*,C",2.75
1776,Forteza (Cortes),Puerto Rico,Dominican Republic,70.0,6.0,"B,S,C,V,L,Sa",2.75
1776,Forteza (Cortes),Puerto Rico,Dominican Republic,80.0,6.0,"B,S,C,V,L,Sa",2.75
1772,Fossa,Singapore,Madagascar,70.0,2.0,"B,S",2.75
1776,Fossa,Singapore,Ecuador,75.0,2.0,"B,S",3.5
1776,Fossa,Singapore,Tanzania,67.0,2.0,"B,S",3.75
2076,Fossa,Singapore,Dominican Republic,72.0,2.0,"B,S",2.75
2072,Fossa,Singapore,Bolivia,70.0,2.0,"B,S",3.0
2072,Fossa,Singapore,Indonesia,70.0,2.0,"B,S",3.0
2072,Fossa,Singapore,Philippines,70.0,2.0,"B,S",3.25
2072,Fossa,Singapore,Haiti,68.0,2.0,"B,S",3.5
2430,Fossa,Singapore,Mexico,70.0,2.0,"B,S",3.0
2430,Fossa,Singapore,Madagascar,70.0,2.0,"B,S",3.5
2712,Fossa,Singapore,Indonesia,72.0,2.0,"B,S",3.5
2712,Fossa,Singapore,Malaysia,72.0,2.0,"B,S",3.5
2318,Foundry,New Zealand,Papua New Guinea,70.0,2.0,"B,S",3.0
2322,Foundry,New Zealand,Bolivia,70.0,2.0,"B,S",3.0
2322,Foundry,New Zealand,Vanuatu,70.0,2.0,"B,S",3.0
2322,Foundry,New Zealand,Colombia,70.0,2.0,"B,S",3.0
2318,Foundry,New Zealand,Tanzania,70.0,2.0,"B,S",3.25
2322,Foundry,New Zealand,Ecuador,70.0,2.0,"B,S",3.75
2326,Foundry,New Zealand,Peru,70.0,2.0,"B,S",3.75
915,Franceschi,Venezuela,Venezuela,60.0,3.0,"B,S,C",3.5
911,Franceschi,Venezuela,Venezuela,70.0,3.0,"B,S,C",3.75
1355,Franceschi,Venezuela,Venezuela,70.0,3.0,"B,S,C",3.5
1355,Franceschi,Venezuela,Venezuela,70.0,3.0,"B,S,C",3.75
2044,Franceschi,Venezuela,Venezuela,60.0,4.0,"B,S,C,L",2.5
2100,Franceschi,Venezuela,Venezuela,70.0,3.0,"B,S,C",3.0
2122,Franceschi,Venezuela,Venezuela,85.0,2.0,"B,S",3.0
2100,Franceschi,Venezuela,Venezuela,70.0,3.0,"B,S,C",3.25
2118,Franceschi,Venezuela,Venezuela,72.0,2.0,"B,S",3.5
1351,Frederic Blondeel,Belgium,Ghana,60.0,4.0,"B,S,C,L",3.5
1351,Frederic Blondeel,Belgium,Madagascar,65.0,4.0,"B,S,C,L",3.5
1542,Frederic Blondeel,Belgium,Vietnam,80.0,4.0,"B,S,C,L",3.0
1538,Frederic Blondeel,Belgium,Costa Rica,70.0,4.0,"B,S,C,L",3.5
1538,Frederic Blondeel,Belgium,Peru,75.0,4.0,"B,S,C,L",3.5
781,French Broad,U.S.A.,Peru,70.0,2.0,"B,S",3.5
785,French Broad,U.S.A.,Dominican Republic,65.0,2.0,"B,S",3.5
887,French Broad,U.S.A.,Peru,81.0,2.0,"B,S*",2.0
883,French Broad,U.S.A.,Peru,70.0,2.0,"B,S",2.5
883,French Broad,U.S.A.,Peru,66.0,2.0,"B,S*",3.5
1042,French Broad,U.S.A.,Peru,66.0,2.0,"B,S",3.5
1209,French Broad,U.S.A.,Costa Rica,80.0,2.0,"B,S",3.0
1295,French Broad,U.S.A.,Nicaragua,68.0,2.0,"B,S",3.25
1634,French Broad,U.S.A.,Guatemala,73.0,2.0,"B,S",3.5
1940,French Broad,U.S.A.,Peru,70.0,2.0,"B,S",3.5
2430,French Broad,U.S.A.,India,71.0,3.0,"B,S,C",3.25
370,Fresco,U.S.A.,Jamaica,80.0,3.0,"B,S,C",2.75
370,Fresco,U.S.A.,Jamaica,70.0,3.0,"B,S,C",3.0
370,Fresco,U.S.A.,Jamaica,70.0,3.0,"B,S,C",3.25
370,Fresco,U.S.A.,Venezuela,65.0,3.0,"B,S,C",3.5
636,Fresco,U.S.A.,Ghana,74.0,3.0,"B,S,C",2.75
682,Fresco,U.S.A.,Madagascar,74.0,3.0,"B,S,C",2.75
688,Fresco,U.S.A.,Madagascar,74.0,3.0,"B,S,C",3.0
642,Fresco,U.S.A.,Jamaica,70.0,3.0,"B,S,C",3.25
682,Fresco,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.25
745,Fresco,U.S.A.,Venezuela,76.0,3.0,"B,S,C",3.25
642,Fresco,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.5
642,Fresco,U.S.A.,Jamaica,70.0,3.0,"B,S,C",3.5
745,Fresco,U.S.A.,Venezuela,70.0,3.0,"B,S,C",4.0
931,Fresco,U.S.A.,Papua New Guinea,69.0,2.0,"B,S",3.0
899,Fresco,U.S.A.,Papua New Guinea,69.0,2.0,"B,S",3.5
899,Fresco,U.S.A.,Papua New Guinea,69.0,2.0,"B,S",3.5
915,Fresco,U.S.A.,Madagascar,74.0,3.0,"B,S,C",4.0
927,Fresco,U.S.A.,Papua New Guinea,69.0,2.0,"B,S",4.0
1030,Fresco,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.25
1081,Fresco,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.75
1117,Fresco,U.S.A.,Peru,70.0,3.0,"B,S,C",3.75
1149,Fresco,U.S.A.,Peru,70.0,3.0,"B,S,C",4.0
1383,Fresco,U.S.A.,Peru,70.0,3.0,"B,S,C",3.0
1383,Fresco,U.S.A.,Peru,70.0,3.0,"B,S,C",3.5
1383,Fresco,U.S.A.,Peru,70.0,3.0,"B,S,C",3.5
1387,Fresco,U.S.A.,Peru,70.0,3.0,"B,S,C",3.5
2024,Fresco,U.S.A.,Guatemala,70.0,3.0,"B,S,C",3.5
2028,Fresco,U.S.A.,Guatemala,70.0,3.0,"B,S,C",3.5
2024,Fresco,U.S.A.,Guatemala,70.0,3.0,"B,S,C",3.75
2174,Fresco,U.S.A.,Venezuela,72.0,3.0,"B,S,C",3.25
2174,Fresco,U.S.A.,Venezuela,72.0,3.0,"B,S,C",3.5
2708,Fresco,U.S.A.,Peru,74.0,3.0,"B,S,C",3.0
2642,Fresco,U.S.A.,Ghana,68.0,3.0,"B,S,C",3.25
2708,Fresco,U.S.A.,Peru,74.0,3.0,"B,S,C",3.25
2642,Fresco,U.S.A.,Ghana,68.0,3.0,"B,S,C",3.5
2644,Fresco,U.S.A.,Nicaragua,70.0,3.0,"B,S,C",3.5
2704,Fresco,U.S.A.,Madagascar,70.0,3.0,"B,S,C",3.5
2644,Fresco,U.S.A.,Nicaragua,70.0,3.0,"B,S,C",3.75
2644,Fresco,U.S.A.,Venezuela,68.0,3.0,"B,S,C",4.0
2000,Fresh Coast,U.S.A.,Brazil,70.0,2.0,"B,S",3.5
2000,Fresh Coast,U.S.A.,Tanzania,70.0,2.0,"B,S",3.75
1375,Fresh Coast aka Just Good Choc.,U.S.A.,Belize,70.0,2.0,"B,S",3.5
1375,Fresh Coast aka Just Good Choc.,U.S.A.,Madagascar,70.0,2.0,"B,S",3.5
1375,Fresh Coast aka Just Good Choc.,U.S.A.,Peru,70.0,2.0,"B,S",4.0
1912,Friis Holm,Denmark,Nicaragua,70.0,2.0,"B,S",3.5
1956,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.75
2126,Friis Holm,Denmark,Nicaragua,60.0,3.0,"B,S,C",3.0
2130,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.0
2126,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.25
2134,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.25
2122,Friis Holm,Denmark,Nicaragua,68.0,3.0,"B,S,C",3.5
2130,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.5
2122,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.75
2126,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.75
2130,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",3.75
2126,Friis Holm,Denmark,Guatemala,70.0,3.0,"B,S,C",4.0
2130,Friis Holm,Denmark,Nicaragua,70.0,3.0,"B,S,C",4.0
623,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.25
623,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.5
623,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.5
895,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.25
899,Friis Holm (Bonnat),Denmark,Honduras,70.0,3.0,"B,S,C",3.25
899,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.25
923,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.75
1034,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.25
1034,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.5
1259,Friis Holm (Bonnat),Denmark,Nicaragua,70.0,3.0,"B,S,C",3.5
1680,Friis Holm (Bonnat),Denmark,Nicaragua,60.0,3.0,"B,S,C",3.0
1680,Friis Holm (Bonnat),Denmark,Nicaragua,85.0,3.0,"B,S,C",3.25
781,Fruition,U.S.A.,Costa Rica,70.0,3.0,"B,S,C",3.0
753,Fruition,U.S.A.,Costa Rica,66.0,3.0,"B,S,C",3.25
863,Fruition,U.S.A.,Peru,70.0,3.0,"B,S,C",2.5
1185,Fruition,U.S.A.,Ecuador,75.0,3.0,"B,S,C",3.0
1046,Fruition,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.75
1359,Fruition,U.S.A.,Peru,76.0,3.0,"B,S,C",3.0
1347,Fruition,U.S.A.,Trinidad,70.0,3.0,"B,S,C",3.75
1780,Fruition,U.S.A.,Bolivia,74.0,2.0,"B,S",3.75
1780,Fruition,U.S.A.,Costa Rica,74.0,2.0,"B,S",4.0
2366,Fruition,U.S.A.,Colombia,85.0,2.0,"B,S",3.5
2278,Fruition,U.S.A.,Madagascar,74.0,2.0,"B,S",3.75
2550,Fruition,U.S.A.,Dominican Republic,77.0,2.0,"B,S",3.25
2554,Fruition,U.S.A.,Dominican Republic,68.0,4.0,"B,S,C,V",3.75
2664,Fruition,U.S.A.,Peru,72.0,3.0,"B,S,C",3.75
2174,Fu Wan,Taiwan,Taiwan,70.0,3.0,"B,S,C",2.5
2190,Fu Wan,Taiwan,Madagascar,70.0,2.0,"B,S",3.0
2202,Fu Wan,Taiwan,Tanzania,70.0,2.0,"B,S",3.0
2202,Fu Wan,Taiwan,Venezuela,70.0,3.0,"B,S,C",3.5
1367,Garden Island,U.S.A.,U.S.A.,85.0,3.0,"B,S,V",2.5
1642,Georgia Ramon,Germany,Madagascar,65.0,4.0,"B,S,C,L",3.25
